Id,Name,Agreement_Name__c,Property_Address__c,field,old_value,new_value
006WR00000xwFvxYAE,Omaha_MDU_4811 Chicago St,Omaha_MDU_4811 Chicago St,4811 CHICAGO ST UNIT 1A OMAHA NE 68132 4811 Chicago St - Tiffany Tower Apartments,Property_Street_Number__c,,4811
006WR00000xwFvxYAE,Omaha_MDU_4811 Chicago St,Omaha_MDU_4811 Chicago St,4811 CHICAGO ST UNIT 1A OMAHA NE 68132 4811 Chicago St - Tiffany Tower Apartments,Property_Street__c,,CHICAGO ST UNIT 1A OMAHA NE 68132 4811 Chicago St - Tiffany Tower Apartments
006WR00000xwFvxYAE,Omaha_MDU_4811 Chicago St,Omaha_MDU_4811 Chicago St,4811 CHICAGO ST UNIT 1A OMAHA NE 68132 4811 Chicago St - Tiffany Tower Apartments,Property_County__c,,Douglas
006WR00000xwFvyYAE,Killeen_MDU_Twin Apartments,Killeen_MDU_Twin Apartments,1808 N 8TH ST UNIT A KILLEEN TX 76541,Property_Street_Number__c,,1808
006WR00000xwFvyYAE,Killeen_MDU_Twin Apartments,Killeen_MDU_Twin Apartments,1808 N 8TH ST UNIT A KILLEEN TX 76541,Property_Street__c,,N 8TH ST
006WR00000xwFvyYAE,Killeen_MDU_Twin Apartments,Killeen_MDU_Twin Apartments,1808 N 8TH ST UNIT A KILLEEN TX 76541,Property_County__c,,Bell
006WR00000xwFzBYAU,Omaha_MDU_Taylor Apartments,Omaha_MDU_Taylor Apartments,4852 TAYLOR ST UNIT 1 OMAHA NE 68104,Property_Street_Number__c,,4852
006WR00000xwFzBYAU,Omaha_MDU_Taylor Apartments,Omaha_MDU_Taylor Apartments,4852 TAYLOR ST UNIT 1 OMAHA NE 68104,Property_Street__c,,TAYLOR ST
006WR00000xwG0nYAE,Omaha_MDU_4904 Davenport St,Omaha_MDU_4904 Davenport St,4904 DAVENPORT ST UNIT 1 OMAHA NE 68132,Property_Street_Number__c,,4904
006WR00000xwG0nYAE,Omaha_MDU_4904 Davenport St,Omaha_MDU_4904 Davenport St,4904 DAVENPORT ST UNIT 1 OMAHA NE 68132,Property_Street__c,,DAVENPORT ST
006WR00000xwG0nYAE,Omaha_MDU_4904 Davenport St,Omaha_MDU_4904 Davenport St,4904 DAVENPORT ST UNIT 1 OMAHA NE 68132,Property_County__c,,Douglas
006WR00000xwG41YAE,Omaha_MDU_Venice Apartments,Omaha_MDU_Venice Apartments,4916 CALIFORNIA ST UNIT 1 OMAHA NE 68132,Property_Street_Number__c,,4916
006WR00000xwG41YAE,Omaha_MDU_Venice Apartments,Omaha_MDU_Venice Apartments,4916 CALIFORNIA ST UNIT 1 OMAHA NE 68132,Property_Street__c,,CALIFORNIA ST
006WR00000xwG41YAE,Omaha_MDU_Venice Apartments,Omaha_MDU_Venice Apartments,4916 CALIFORNIA ST UNIT 1 OMAHA NE 68132,Property_County__c,,Douglas
006WR00000xwG5dYAE,Omaha_MDU_4955-4957 Cuming St,Omaha_MDU_4955-4957 Cuming St,4955 -4957 CUMING ST UNIT 1 OMAHA NE 68132 4955 Cuming St - Dundee Arms Apartments,Property_Street_Number__c,,4955
006WR00000xwG5dYAE,Omaha_MDU_4955-4957 Cuming St,Omaha_MDU_4955-4957 Cuming St,4955 -4957 CUMING ST UNIT 1 OMAHA NE 68132 4955 Cuming St - Dundee Arms Apartments,Property_Street__c,,-4957 CUMING ST UNIT 1 OMAHA NE 68132 4955 Cuming St - Dundee Arms Apartments
006WR00000xwG5dYAE,Omaha_MDU_4955-4957 Cuming St,Omaha_MDU_4955-4957 Cuming St,4955 -4957 CUMING ST UNIT 1 OMAHA NE 68132 4955 Cuming St - Dundee Arms Apartments,Property_County__c,,Douglas
006WR00000xwG7FYAU,Omaha_MDU_Ellington Apartments,Omaha_MDU_Ellington Apartments,4960 NW RADIAL HWY UNIT 10 OMAHA NE 68104 4960 NW Radial Hwy - Ellington Apartments,Property_Street_Number__c,,4960
006WR00000xwG7FYAU,Omaha_MDU_Ellington Apartments,Omaha_MDU_Ellington Apartments,4960 NW RADIAL HWY UNIT 10 OMAHA NE 68104 4960 NW Radial Hwy - Ellington Apartments,Property_Street__c,,NW RADIAL HWY UNIT 10 OMAHA NE 68104 4960 NW Radial Hwy - Ellington Apartments
006WR00000xwG8rYAE,Omaha_MDU_5005-5007 California St,Omaha_MDU_5005-5007 California St,5005 - 5007 CALIFORNIA ST UNIT 1 OMAHA NE 68132 5005 California St - California Court Apartments,Property_Street_Number__c,,5005
006WR00000xwG8rYAE,Omaha_MDU_5005-5007 California St,Omaha_MDU_5005-5007 California St,5005 - 5007 CALIFORNIA ST UNIT 1 OMAHA NE 68132 5005 California St - California Court Apartments,Property_Street__c,,- 5007 CALIFORNIA ST UNIT 1 OMAHA NE 68132 5005 California St - California Court Apartments
006WR00000xwG8rYAE,Omaha_MDU_5005-5007 California St,Omaha_MDU_5005-5007 California St,5005 - 5007 CALIFORNIA ST UNIT 1 OMAHA NE 68132 5005 California St - California Court Apartments,Property_County__c,,Douglas
006WR00000xwGATYA2,Omaha_MDU_California Place,Omaha_MDU_California Place,5006 CALIFORNIA ST UNIT 1 OMAHA NE 68132 5006 California St - California Place Apartments,Property_Street_Number__c,,5006
006WR00000xwGATYA2,Omaha_MDU_California Place,Omaha_MDU_California Place,5006 CALIFORNIA ST UNIT 1 OMAHA NE 68132 5006 California St - California Place Apartments,Property_Street__c,,CALIFORNIA ST UNIT 1 OMAHA NE 68132 5006 California St - California Place Apartments
006WR00000xwGC5YAM,NE_Omaha_SA12_FDH26_PA12,NE_OMAHA_SA12_FDH26_PA12,5017 UNDERWOOD AVE UNIT 1 OMAHA NE 68132  -  Roycroft At Dundee The Condominiums,Property_Street_Number__c,,5017
006WR00000xwGC5YAM,NE_Omaha_SA12_FDH26_PA12,NE_OMAHA_SA12_FDH26_PA12,5017 UNDERWOOD AVE UNIT 1 OMAHA NE 68132  -  Roycroft At Dundee The Condominiums,Property_Street__c,,UNDERWOOD AVE UNIT 1 OMAHA NE 68132  -  Roycroft At Dundee The Condominiums
006WR00000xwGDhYAM,Omaha_MDU_5102 Capital Ave,Omaha_MDU_5102 Capital Ave,5102 CAPITOL AVE UNIT 1 OMAHA NE 68132 Actural Address 5106 Capital Ave Glen Arlo Apts,Property_Street_Number__c,,5102
006WR00000xwGDhYAM,Omaha_MDU_5102 Capital Ave,Omaha_MDU_5102 Capital Ave,5102 CAPITOL AVE UNIT 1 OMAHA NE 68132 Actural Address 5106 Capital Ave Glen Arlo Apts,Property_Street__c,,CAPITOL AVE UNIT 1 OMAHA NE 68132 Actural Address 5106 Capital Ave Glen Arlo
006WR00000xwGDhYAM,Omaha_MDU_5102 Capital Ave,Omaha_MDU_5102 Capital Ave,5102 CAPITOL AVE UNIT 1 OMAHA NE 68132 Actural Address 5106 Capital Ave Glen Arlo Apts,Property_County__c,,Douglas
006WR00000xwGFJYA2,Omaha_MDU_Park Lane Apartments,Omaha_MDU_Park Lane Apartments,5204 N 60TH ST UNIT 1 OMAHA NE 68104 Actual Address of property: 6006 Park Lane Dr - Avidian,Property_Street_Number__c,,5204
006WR00000xwGFJYA2,Omaha_MDU_Park Lane Apartments,Omaha_MDU_Park Lane Apartments,5204 N 60TH ST UNIT 1 OMAHA NE 68104 Actual Address of property: 6006 Park Lane Dr - Avidian,Property_Street__c,,N 60TH ST UNIT 1 OMAHA NE 68104 Actual Address of property: 6006 Park Lane Dr - Avidian
006WR00000xwGFJYA2,Omaha_MDU_Park Lane Apartments,Omaha_MDU_Park Lane Apartments,5204 N 60TH ST UNIT 1 OMAHA NE 68104 Actual Address of property: 6006 Park Lane Dr - Avidian,Property_County__c,,Douglas
006WR00000xwGIXYA2,Omaha_MDU_6303 Taylor Cir,Omaha_MDU_6303 Taylor Cir,6303 TAYLOR CIR UNIT 1 OMAHA NE 68104,Property_Street_Number__c,,6303
006WR00000xwGIXYA2,Omaha_MDU_6303 Taylor Cir,Omaha_MDU_6303 Taylor Cir,6303 TAYLOR CIR UNIT 1 OMAHA NE 68104,Property_Street__c,,TAYLOR CIR
006WR00000xwGK9YAM,Omaha_MDU_6414 Boyd St,Omaha_MDU_6414 Boyd St,6414 BOYD ST UNIT 10 OMAHA NE 68104,Property_Street_Number__c,,6414
006WR00000xwGK9YAM,Omaha_MDU_6414 Boyd St,Omaha_MDU_6414 Boyd St,6414 BOYD ST UNIT 10 OMAHA NE 68104,Property_Street__c,,BOYD ST
006WR00000xwGLlYAM,OMAHA_MDU_6569-6571 Military Ave APTS,OMAHA_MDU_6569-6571 Military Ave APTS,6569 MILITARY AVE UNIT 1 OMAHA NE 68104,Property_Street_Number__c,,6569
006WR00000xwGLlYAM,OMAHA_MDU_6569-6571 Military Ave APTS,OMAHA_MDU_6569-6571 Military Ave APTS,6569 MILITARY AVE UNIT 1 OMAHA NE 68104,Property_Street__c,,MILITARY AVE
006WR00000xwGLlYAM,OMAHA_MDU_6569-6571 Military Ave APTS,OMAHA_MDU_6569-6571 Military Ave APTS,6569 MILITARY AVE UNIT 1 OMAHA NE 68104,Property_County__c,,Douglas
006WR00000xwGOzYAM,Omaha_MDU_706 N 50th St,Omaha_MDU_706 N 50th St,706 N 50TH ST UNIT 1 OMAHA NE 68132 Fairview Apartments Dundee,Property_Street_Number__c,,706
006WR00000xwGOzYAM,Omaha_MDU_706 N 50th St,Omaha_MDU_706 N 50th St,706 N 50TH ST UNIT 1 OMAHA NE 68132 Fairview Apartments Dundee,Property_Street__c,,N 50TH ST UNIT 1 OMAHA NE 68132 Fairview Apartments Dundee
006WR00000xwGOzYAM,Omaha_MDU_706 N 50th St,Omaha_MDU_706 N 50th St,706 N 50TH ST UNIT 1 OMAHA NE 68132 Fairview Apartments Dundee,Property_County__c,,Douglas
006WR00000xwGQbYAM,Omaha_MDU_821 N 47th St,Omaha_MDU_821 N 47th St,821 N 47TH ST UNIT 1 OMAHA NE 68132 Whittier Apartments,Property_Street_Number__c,,821
006WR00000xwGQbYAM,Omaha_MDU_821 N 47th St,Omaha_MDU_821 N 47th St,821 N 47TH ST UNIT 1 OMAHA NE 68132 Whittier Apartments,Property_Street__c,,N 47TH ST UNIT 1 OMAHA NE 68132 Whittier Apartments
006WR00000xwGQbYAM,Omaha_MDU_821 N 47th St,Omaha_MDU_821 N 47th St,821 N 47TH ST UNIT 1 OMAHA NE 68132 Whittier Apartments,Property_County__c,,Douglas
006WR00000xwGSDYA2,Omaha_MDU_St Frances Apartments,Omaha_MDU_St Frances Apartments,8921 CUMING ST OMAHA NE 68114,Property_Street_Number__c,,8921
006WR00000xwGSDYA2,Omaha_MDU_St Frances Apartments,Omaha_MDU_St Frances Apartments,8921 CUMING ST OMAHA NE 68114,Property_Street__c,,CUMING ST
006WR00000xwGTpYAM,Omaha_MDU_915 N 48TH ST,Omaha_MDU_915 N 48TH ST,915 N 48TH ST UNIT 10 OMAHA NE 68132,Property_Street_Number__c,,915
006WR00000xwGTpYAM,Omaha_MDU_915 N 48TH ST,Omaha_MDU_915 N 48TH ST,915 N 48TH ST UNIT 10 OMAHA NE 68132,Property_Street__c,,N 48TH ST
006WR00000xwGTpYAM,Omaha_MDU_915 N 48TH ST,Omaha_MDU_915 N 48TH ST,915 N 48TH ST UNIT 10 OMAHA NE 68132,Property_County__c,,Douglas
006WR00000xwGYfYAM,Killeen_MDU_119-111 N College St,Killeen_MDU_119-111 N College St,1019 N COLLEGE ST UNIT 1 KILLEEN TX 76541,Property_Street_Number__c,,1019
006WR00000xwGYfYAM,Killeen_MDU_119-111 N College St,Killeen_MDU_119-111 N College St,1019 N COLLEGE ST UNIT 1 KILLEEN TX 76541,Property_Street__c,,N COLLEGE ST
006WR00000xwGaHYAU,Harker Heights_MDU_Village Apts,Harker Heights_MDU_Village Apts,104 E CARDINAL LN UNIT 1 HARKER HEIGHTS TX 76548,Property_Street_Number__c,,104
006WR00000xwGaHYAU,Harker Heights_MDU_Village Apts,Harker Heights_MDU_Village Apts,104 E CARDINAL LN UNIT 1 HARKER HEIGHTS TX 76548,Property_Street__c,,E CARDINAL LN
006WR00000xwGaHYAU,Harker Heights_MDU_Village Apts,Harker Heights_MDU_Village Apts,104 E CARDINAL LN UNIT 1 HARKER HEIGHTS TX 76548,Property_County__c,,Bell
006WR00000xwGbtYAE,Killeen_MDU_Fairway Park,Killeen_MDU_Fairway Park,1104 GARTH DR UNIT 1 KILLEEN TX 76541,Property_Street_Number__c,,1104
006WR00000xwGbtYAE,Killeen_MDU_Fairway Park,Killeen_MDU_Fairway Park,1104 GARTH DR UNIT 1 KILLEEN TX 76541,Property_Street__c,,GARTH DR
006WR00000xwGbtYAE,Killeen_MDU_Fairway Park,Killeen_MDU_Fairway Park,1104 GARTH DR UNIT 1 KILLEEN TX 76541,Property_County__c,,Bell
006WR00000xwGdVYAU,HARKER HEIGHTS_MDU_JR's_Trailer_Park,HARKER HEIGHTS_MDU_JR's_Trailer_Park,117 E BALL RD UNIT 1 HARKER HEIGHTS TX 76548,Property_Street_Number__c,,117
006WR00000xwGdVYAU,HARKER HEIGHTS_MDU_JR's_Trailer_Park,HARKER HEIGHTS_MDU_JR's_Trailer_Park,117 E BALL RD UNIT 1 HARKER HEIGHTS TX 76548,Property_Street__c,,E BALL RD
006WR00000xwGdVYAU,HARKER HEIGHTS_MDU_JR's_Trailer_Park,HARKER HEIGHTS_MDU_JR's_Trailer_Park,117 E BALL RD UNIT 1 HARKER HEIGHTS TX 76548,Property_County__c,,Bell
006WR00000xwGgjYAE,Jarrell_MDU_Rock Terrace Apartments,Jarrell_MDU_Rock Terrace Apartments,13100 N INTERSTATE 35 UNIT 1 JARRELL TX 76537,Property_Street_Number__c,,13100
006WR00000xwGgjYAE,Jarrell_MDU_Rock Terrace Apartments,Jarrell_MDU_Rock Terrace Apartments,13100 N INTERSTATE 35 UNIT 1 JARRELL TX 76537,Property_Street__c,,N INTERSTATE 35
006WR00000xwGgjYAE,Jarrell_MDU_Rock Terrace Apartments,Jarrell_MDU_Rock Terrace Apartments,13100 N INTERSTATE 35 UNIT 1 JARRELL TX 76537,Property_County__c,,Williamson
006WR00000xwGiLYAU,Killeen_MDU_Gray St North Apartments,Killeen_MDU_Gray St North Apartments,1405 N GRAY ST UNIT 1 KILLEEN TX 76541,Property_Street_Number__c,,1405
006WR00000xwGiLYAU,Killeen_MDU_Gray St North Apartments,Killeen_MDU_Gray St North Apartments,1405 N GRAY ST UNIT 1 KILLEEN TX 76541,Property_Street__c,,N GRAY ST
006WR00000xwGiLYAU,Killeen_MDU_Gray St North Apartments,Killeen_MDU_Gray St North Apartments,1405 N GRAY ST UNIT 1 KILLEEN TX 76541,Property_County__c,,Bell
006WR00000xwGlZYAU,Rhome_MDU_Rhome Apartments,Rhome_MDU_Rhome Apartments,175 LOGAN CT UNIT 1 RHOME TX 76078,Property_Street_Number__c,,175
006WR00000xwGlZYAU,Rhome_MDU_Rhome Apartments,Rhome_MDU_Rhome Apartments,175 LOGAN CT UNIT 1 RHOME TX 76078,Property_Street__c,,LOGAN CT
006WR00000xwGlZYAU,Rhome_MDU_Rhome Apartments,Rhome_MDU_Rhome Apartments,175 LOGAN CT UNIT 1 RHOME TX 76078,Property_County__c,,Wise
006WR00000xwGnBYAU,Killeen_MDU_201 W Green Ave,Killeen_MDU_201 W Green Ave,201 W GREEN AVE UNIT 1 KILLEEN TX 76541,Property_Street_Number__c,,201
006WR00000xwGnBYAU,Killeen_MDU_201 W Green Ave,Killeen_MDU_201 W Green Ave,201 W GREEN AVE UNIT 1 KILLEEN TX 76541,Property_Street__c,,W GREEN AVE
006WR00000xwGnBYAU,Killeen_MDU_201 W Green Ave,Killeen_MDU_201 W Green Ave,201 W GREEN AVE UNIT 1 KILLEEN TX 76541,Property_County__c,,Bell
006WR00000xwGqPYAU,Killeen_MDU_204 E Harrison Ave,Killeen_MDU_204 E Harrison Ave,204 E HARRISON AVE UNIT 1 KILLEEN TX 76541,Property_Street_Number__c,,204
006WR00000xwGqPYAU,Killeen_MDU_204 E Harrison Ave,Killeen_MDU_204 E Harrison Ave,204 E HARRISON AVE UNIT 1 KILLEEN TX 76541,Property_Street__c,,E HARRISON AVE
006WR00000xwGqPYAU,Killeen_MDU_204 E Harrison Ave,Killeen_MDU_204 E Harrison Ave,204 E HARRISON AVE UNIT 1 KILLEEN TX 76541,Property_County__c,,Bell
006WR00000xwGs1YAE,Taylor_MDU_Tejas Apartments,Taylor_MDU_Tejas Apartments,2106 HOLLY SPRINGS DR UNIT 1 TAYLOR TX 76574,Property_Street_Number__c,,2106
006WR00000xwGs1YAE,Taylor_MDU_Tejas Apartments,Taylor_MDU_Tejas Apartments,2106 HOLLY SPRINGS DR UNIT 1 TAYLOR TX 76574,Property_Street__c,,HOLLY SPRINGS DR
006WR00000xwGs1YAE,Taylor_MDU_Tejas Apartments,Taylor_MDU_Tejas Apartments,2106 HOLLY SPRINGS DR UNIT 1 TAYLOR TX 76574,Property_County__c,,Williamson
006WR00000xwGtdYAE,HARKER HEIGHTS_MDU_Cedar_Knob_RD MHP,HARKER HEIGHTS_MDU_Cedar_Knob_RD MHP,2913 CEDAR KNOB RD UNIT 2 HARKER HEIGHTS TX 76548,Property_Street_Number__c,,2913
006WR00000xwGtdYAE,HARKER HEIGHTS_MDU_Cedar_Knob_RD MHP,HARKER HEIGHTS_MDU_Cedar_Knob_RD MHP,2913 CEDAR KNOB RD UNIT 2 HARKER HEIGHTS TX 76548,Property_Street__c,,CEDAR KNOB RD
006WR00000xwGtdYAE,HARKER HEIGHTS_MDU_Cedar_Knob_RD MHP,HARKER HEIGHTS_MDU_Cedar_Knob_RD MHP,2913 CEDAR KNOB RD UNIT 2 HARKER HEIGHTS TX 76548,Property_County__c,,Bell
006WR00000xwGvFYAU,Killeen_MDU_Tee Top Apartments,Killeen_MDU_Tee Top Apartments,310 N GILMER ST UNIT 1 KILLEEN TX 76541,Property_Street_Number__c,,310
006WR00000xwGvFYAU,Killeen_MDU_Tee Top Apartments,Killeen_MDU_Tee Top Apartments,310 N GILMER ST UNIT 1 KILLEEN TX 76541,Property_Street__c,,N GILMER ST
006WR00000xwGvFYAU,Killeen_MDU_Tee Top Apartments,Killeen_MDU_Tee Top Apartments,310 N GILMER ST UNIT 1 KILLEEN TX 76541,Property_County__c,,Bell
006WR00000xwGwrYAE,Killeen_MDU_Magnolia Heights,Killeen_MDU_Magnolia Heights,310 S 10TH ST UNIT 1 KILLEEN TX 76541,Property_Street_Number__c,,310
006WR00000xwGwrYAE,Killeen_MDU_Magnolia Heights,Killeen_MDU_Magnolia Heights,310 S 10TH ST UNIT 1 KILLEEN TX 76541,Property_Street__c,,S 10TH ST
006WR00000xwGwrYAE,Killeen_MDU_Magnolia Heights,Killeen_MDU_Magnolia Heights,310 S 10TH ST UNIT 1 KILLEEN TX 76541,Property_County__c,,Bell
006WR00000xwH1hYAE,Killeen_MDU_400-404 Liberty St,Killeen_MDU_400-404 Liberty St,402 LIBERTY ST UNIT 101 KILLEEN TX 76543,Property_Street_Number__c,,402
006WR00000xwH1hYAE,Killeen_MDU_400-404 Liberty St,Killeen_MDU_400-404 Liberty St,402 LIBERTY ST UNIT 101 KILLEEN TX 76543,Property_Street__c,,LIBERTY ST
006WR00000xwH1hYAE,Killeen_MDU_400-404 Liberty St,Killeen_MDU_400-404 Liberty St,402 LIBERTY ST UNIT 101 KILLEEN TX 76543,Property_County__c,,Bell
006WR00000xwH3JYAU,Killeen_MDU_12th Street Apartments,Killeen_MDU_12th Street Apartments,403 N 12TH ST UNIT 1 KILLEEN TX 76541,Property_Street_Number__c,,403
006WR00000xwH3JYAU,Killeen_MDU_12th Street Apartments,Killeen_MDU_12th Street Apartments,403 N 12TH ST UNIT 1 KILLEEN TX 76541,Property_Street__c,,N 12TH ST
006WR00000xwH3JYAU,Killeen_MDU_12th Street Apartments,Killeen_MDU_12th Street Apartments,403 N 12TH ST UNIT 1 KILLEEN TX 76541,Property_County__c,,Bell
006WR00000xwH4vYAE,Killeen_MDU_Summit Heights Apts,Killeen_MDU_Summit Heights Apts,411 E CENTRAL TEXAS EXPY UNIT 1 KILLEEN TX 76541,Property_Street_Number__c,,411
006WR00000xwH4vYAE,Killeen_MDU_Summit Heights Apts,Killeen_MDU_Summit Heights Apts,411 E CENTRAL TEXAS EXPY UNIT 1 KILLEEN TX 76541,Property_Street__c,,E CENTRAL TEXAS EXPY
006WR00000xwH4vYAE,Killeen_MDU_Summit Heights Apts,Killeen_MDU_Summit Heights Apts,411 E CENTRAL TEXAS EXPY UNIT 1 KILLEEN TX 76541,Property_County__c,,Bell
006WR00000xwH89YAE,Killeen_MDU_425 N Gilmer St,Killeen_MDU_425 N Gilmer St,425 N GILMER ST UNIT 1 KILLEEN TX 76541,Property_Street_Number__c,,425
006WR00000xwH89YAE,Killeen_MDU_425 N Gilmer St,Killeen_MDU_425 N Gilmer St,425 N GILMER ST UNIT 1 KILLEEN TX 76541,Property_Street__c,,N GILMER ST
006WR00000xwH89YAE,Killeen_MDU_425 N Gilmer St,Killeen_MDU_425 N Gilmer St,425 N GILMER ST UNIT 1 KILLEEN TX 76541,Property_County__c,,Bell
006WR00000xwH9lYAE,Killeen_MDU_5 W Rancier Ave,Killeen_MDU_5 W Rancier Ave,500 W RANCIER AVE BLDG 2 KILLEEN TX 76541,Property_Street_Number__c,,500
006WR00000xwH9lYAE,Killeen_MDU_5 W Rancier Ave,Killeen_MDU_5 W Rancier Ave,500 W RANCIER AVE BLDG 2 KILLEEN TX 76541,Property_Street__c,,W RANCIER AVE
006WR00000xwHBNYA2,Harker Heights_MDU_506-508 E Beeline Ln,Harker Heights_MDU_506-508 E Beeline Ln,506 E BEELINE LN UNIT 1 HARKER HEIGHTS TX 76548,Property_Street_Number__c,,506
006WR00000xwHBNYA2,Harker Heights_MDU_506-508 E Beeline Ln,Harker Heights_MDU_506-508 E Beeline Ln,506 E BEELINE LN UNIT 1 HARKER HEIGHTS TX 76548,Property_Street__c,,E BEELINE LN
006WR00000xwHBNYA2,Harker Heights_MDU_506-508 E Beeline Ln,Harker Heights_MDU_506-508 E Beeline Ln,506 E BEELINE LN UNIT 1 HARKER HEIGHTS TX 76548,Property_County__c,,Bell
006WR00000xwHCzYAM,Killeen_MDU_601 Harbour Ave,Killeen_MDU_601 Harbour Ave,601 HARBOUR AVE UNIT 101 KILLEEN TX 76541,Property_Street_Number__c,,601
006WR00000xwHCzYAM,Killeen_MDU_601 Harbour Ave,Killeen_MDU_601 Harbour Ave,601 HARBOUR AVE UNIT 101 KILLEEN TX 76541,Property_Street__c,,HARBOUR AVE
006WR00000xwHHpYAM,Killeen_MDU_Downtown Manor,Killeen_MDU_Downtown Manor,603 HALL AVE UNIT 101 KILLEEN TX 76541,Property_Street_Number__c,,603
006WR00000xwHHpYAM,Killeen_MDU_Downtown Manor,Killeen_MDU_Downtown Manor,603 HALL AVE UNIT 101 KILLEEN TX 76541,Property_Street__c,,HALL AVE
006WR00000xwHHpYAM,Killeen_MDU_Downtown Manor,Killeen_MDU_Downtown Manor,603 HALL AVE UNIT 101 KILLEEN TX 76541,Property_County__c,,Bell
006WR00000xwHJRYA2,Killeen_MDU_703 Gilmer Street Apartments,Killeen_MDU_703 Gilmer Street Apartments,703 N GILMER ST UNIT 101 KILLEEN TX 76541,Property_Street_Number__c,,703
006WR00000xwHJRYA2,Killeen_MDU_703 Gilmer Street Apartments,Killeen_MDU_703 Gilmer Street Apartments,703 N GILMER ST UNIT 101 KILLEEN TX 76541,Property_Street__c,,N GILMER ST
006WR00000xwHJRYA2,Killeen_MDU_703 Gilmer Street Apartments,Killeen_MDU_703 Gilmer Street Apartments,703 N GILMER ST UNIT 101 KILLEEN TX 76541,Property_County__c,,Bell
006WR00000xwHOHYA2,Killeen_MDU_809 Root Ave,Killeen_MDU_809 Root Ave,809 ROOT AVE UNIT 1 KILLEEN TX 76541,Property_Street_Number__c,,809
006WR00000xwHOHYA2,Killeen_MDU_809 Root Ave,Killeen_MDU_809 Root Ave,809 ROOT AVE UNIT 1 KILLEEN TX 76541,Property_Street__c,,ROOT AVE
006WR00000xwHOHYA2,Killeen_MDU_809 Root Ave,Killeen_MDU_809 Root Ave,809 ROOT AVE UNIT 1 KILLEEN TX 76541,Property_County__c,,Bell
006WR00000xwHPtYAM,Georgetown_MDU_Mid-Century Park,Georgetown_MDU_Mid-Century Park,900 E 13TH ST UNIT 101 GEORGETOWN TX 78626,Property_Street_Number__c,,900
006WR00000xwHPtYAM,Georgetown_MDU_Mid-Century Park,Georgetown_MDU_Mid-Century Park,900 E 13TH ST UNIT 101 GEORGETOWN TX 78626,Property_Street__c,,E 13TH ST
006WR00000xwHPtYAM,Georgetown_MDU_Mid-Century Park,Georgetown_MDU_Mid-Century Park,900 E 13TH ST UNIT 101 GEORGETOWN TX 78626,Property_County__c,,Williamson
006WR00000xwHRVYA2,Killeen_MDU_East Gate Apartments,Killeen_MDU_East Gate Apartments,925 W RANCIER AVE UNIT 1 KILLEEN TX 76541,Property_Street_Number__c,,925
006WR00000xwHRVYA2,Killeen_MDU_East Gate Apartments,Killeen_MDU_East Gate Apartments,925 W RANCIER AVE UNIT 1 KILLEEN TX 76541,Property_Street__c,,W RANCIER AVE
006WR00000y2FzkYAE,Omaha_MDU_4760 LAFAYETTE AVE,Omaha_MDU_4760 LAFAYETTE AVE,"4760 LAFAYETTE AVE Omaha, NE 68132",Property_Street_Number__c,,4760
006WR00000y2FzkYAE,Omaha_MDU_4760 LAFAYETTE AVE,Omaha_MDU_4760 LAFAYETTE AVE,"4760 LAFAYETTE AVE Omaha, NE 68132",Property_Street__c,,LAFAYETTE AVE Omaha
006WR00000y3J0LYAU,Omaha_MDU_5004 Davenport St,Omaha_MDU_5004 Davenport St,"5004 Davenport St Omaha, NE 68132",Property_Street_Number__c,,5004
006WR00000y3J0LYAU,Omaha_MDU_5004 Davenport St,Omaha_MDU_5004 Davenport St,"5004 Davenport St Omaha, NE 68132",Property_Street__c,,Davenport St Omaha
006WR00000y4ekIYAQ,Mineral Wells_MDU_Shady Oak Circle Housing,Mineral Wells_MDU_Shady Oak Circle Housing,"Shady Oak Cir, Mineral Wells, TX",Property_Street__c,,Shady Oak Cir
006WR00000ytiKQYAY,Pelican Ridge,,2381 Via Pelicano,Property_Street_Number__c,,2381
006WR00000ytiKQYAY,Pelican Ridge,,2381 Via Pelicano,Property_Street__c,,Via Pelicano
006WR00000ytrE5YAI,Trailer Rancho Mobile,,1549 N Vulcan Ave,Property_Street_Number__c,,1549
006WR00000ytrE5YAI,Trailer Rancho Mobile,,1549 N Vulcan Ave,Property_Street__c,,N Vulcan Ave
006WR00000yuOtDYAU,Pacifica Leucadia HOA,Encinitas_MDU_Pacifica Leucadia HOA,1680 N Coast Hwy 101,Property_Street_Number__c,,1680
006WR00000yuOtDYAU,Pacifica Leucadia HOA,Encinitas_MDU_Pacifica Leucadia HOA,1680 N Coast Hwy 101,Property_Street__c,,N Coast Hwy 101
006WR00000yuYsYYAU,Montego Village HOA,,Vizcayana Way/ Rancho Del Oro,Property_Street__c,,Vizcayana Way/ Rancho Del Oro
006WR00000yuZv2YAE,Laurel Cove Lane Pvt Road,CA_ENCINITAS_SA01_FDH64 - Laurel Cove Lane Pvt Road,1129 Laurel Cove Ln,Property_Street_Number__c,,1129
006WR00000yuZv2YAE,Laurel Cove Lane Pvt Road,CA_ENCINITAS_SA01_FDH64 - Laurel Cove Lane Pvt Road,1129 Laurel Cove Ln,Property_Street__c,,Laurel Cove Ln
006WR00000yueI2YAI,Calypso Legends Heritage,,2022 Antigua Drive,Property_Street_Number__c,,2022
006WR00000yueI2YAI,Calypso Legends Heritage,,2022 Antigua Drive,Property_Street__c,,Antigua Drive
